algo,maze_type,pop_size,instance_seed,trial_seed,success_overall,success_postdisruption,iterations,path_length,optimal_length,path_optimality,time_to_half_entropy,diversity_floor,mean_entropy,adaptation_time,entropy_history
PSO,U-Trap,150,1,1004,True,True,301,177,61,2.901639344262295,,6.785289857075997,6.273883560706218,,"[0.0, 2.186121723157774, 4.076513820293436, 4.940533440826376, 5.80798129855049, 6.374452171039734, 6.620257273728245, 6.768688357104843, 6.832086857133691, 6.7920868571336905, 6.818753523800357, 6.832086857133687, 6.827054273785935, 6.90881869049587, 6.825289857075998, 6.877119440481447, 6.903786107148112, 6.938753523800356, 6.853720940452602, 6.835355023771509, 6.872086857133691, 6.8086883571048435, 6.827054273785933, 6.903786107148112, 6.935485357162538, 6.975485357162537, 6.785289857075997, 6.880387607119266, 6.838623190409331, 6.822021690438177, 6.822021690438179]"
PSO,U-Trap,150,1,1005,True,True,375,187,61,3.0655737704918034,,6.845420190467024,6.3752839160168895,,"[0.0, 2.197367377723408, 3.766347682445312, 4.998462122636394, 5.869568214167395, 6.411695856960616, 6.638623190409333, 6.632924837260844, 6.848688357104843, 6.816989107090422, 6.785289857075999, 6.69959150392751, 6.8086883571048435, 6.818753523800359, 6.845420190467025, 6.840387607119267, 6.793590607061573, 6.867054273785934, 6.917119440481446, 6.862021690438176, 6.848688357104843, 6.858753523800358, 6.912086857133688, 6.770452773814781, 6.8537209404525985, 6.8486883571048445, 6.867054273785934, 6.747054273785934, 6.90705427378593, 6.830322440423755, 7.010452773814777, 6.877119440481446, 6.893720940452597, 6.8937209404525985, 6.845420190467024, 6.952086857133687, 6.947054273785931, 6.978753523800354]"
PSO,U-Trap,150,1,1008,True,True,243,155,61,2.540983606557377,,6.848688357104843,6.051513468709945,,"[0.0, 1.9199064233396625, 3.5579830320375474, 4.434102535455994, 5.53069968395202, 6.329698547558419, 6.511826190351641, 6.646923940394912, 6.526258170594178, 6.700257273728244, 6.718623190409333, 6.8537209404526, 6.925420190467022, 6.834689253970777, 6.903786107148114, 6.875355023771509, 6.912086857133688, 6.795355023771512, 6.848688357104844, 6.858753523800357, 6.912086857133689, 6.912086857133689, 6.957119440481445, 6.973720940452597, 6.848688357104843]"
PSO,U-Trap,150,2,2000,True,True,157,119,53,2.2452830188679247,,6.768688357104846,5.772511291716194,,"[0.0, 2.316068029253564, 4.373290324627854, 5.243098579850356, 5.943981388979483, 6.485159523684976, 6.678623190409332, 6.768688357104845, 6.750322440423756, 6.7070542737859355, 6.898753523800356, 6.8703224404237515, 6.850452773814782, 6.768688357104846, 6.883655773757087, 6.822021690438177]"
PSO,U-Trap,150,1,1007,True,True,315,129,61,2.1147540983606556,,6.938753523800355,6.234085532106619,,"[0.0, 2.3058243726951173, 3.8323951024936913, 4.73853681834854, 5.601370023483055, 6.169679048585812, 6.447761920522064, 6.5212255872464215, 6.70202169043818, 6.675355023771516, 6.773720940452602, 6.775224690380485, 6.7603876071192675, 6.768688357104845, 6.785289857075998, 6.665289857075999, 6.938753523800354, 6.835355023771511, 6.822021690438179, 6.845420190467024, 6.858753523800358, 6.808688357104846, 6.880387607119267, 6.835355023771509, 6.8786231904093285, 6.890452773814778, 6.8854201904670225, 6.808688357104843, 6.8620216904381754, 6.895485357162538, 6.983786107148112, 6.938753523800355]"
PSO,U-Trap,150,1,1000,True,True,583,311,61,5.098360655737705,,6.8137209404526,6.565351051117956,,"[0.0, 2.1578507390478907, 3.845898009037068, 4.922370377165519, 5.752465709316053, 6.365997503812129, 6.671826190351641, 6.728688357104844, 6.733720940452603, 6.742021690438178, 6.768688357104846, 6.943786107148112, 6.853720940452599, 6.988818690495868, 6.788558023713818, 6.93045277381478, 6.898753523800356, 6.863786107148112, 6.907054273785933, 6.8720868571336915, 6.805420190467024, 6.957119440481445, 6.9488186904958695, 6.925420190467022, 6.8720868571336915, 6.795355023771513, 6.907054273785934, 6.9037861071481155, 6.827054273785934, 6.92868835710484, 6.938753523800355, 6.890452773814779, 7.015485357162534, 6.930452773814779, 6.813720940452602, 6.888688357104844, 6.845420190467023, 6.930452773814778, 6.893720940452599, 6.878623190409328, 6.907054273785934, 6.938753523800356, 6.883655773757086, 6.856989107090419, 6.96542019046702, 6.8137209404526, 6.818753523800357, 6.880387607119267, 6.8937209404525985, 6.898753523800356, 6.813720940452602, 6.8803876071192684, 6.840387607119266, 6.872086857133689, 6.978753523800354, 6.850452773814782, 6.935485357162535, 6.813720940452601, 6.880387607119268]"
PSO,U-Trap,150,2,2001,True,True,193,153,53,2.8867924528301887,,6.802990003956355,5.960958397994477,,"[0.0, 2.2000743326310896, 4.215493437166569, 5.111444158837909, 5.693893150779023, 6.412128734069087, 6.641891357047154, 6.648688357104846, 6.650192107032733, 6.877119440481449, 6.893720940452599, 6.898753523800356, 6.832086857133691, 6.726923940394909, 6.787054273785933, 6.962152023829202, 6.942021690438174, 6.983786107148111, 6.802990003956355, 6.938753523800354]"
PSO,U-Trap,150,2,2002,True,True,117,101,53,1.9056603773584906,,6.681225587246422,5.127362195464418,,"[0.0, 1.952724989585525, 3.5162866703762736, 4.740121977253366, 5.428785427052177, 6.128106341174904, 6.388730234040239, 6.5627293371743045, 6.710322440423754, 6.6829900039563555, 6.73632333728969, 6.681225587246422]"
PSO,U-Trap,150,1,1009,True,True,291,165,61,2.7049180327868854,,6.745289857075998,6.23923205176526,,"[0.0, 2.214947071171223, 4.047483036491335, 4.891020974607343, 5.65633893567252, 6.358362523627284, 6.646258170594178, 6.7229900039563555, 6.782021690438176, 6.696323337289691, 6.813720940452601, 6.782021690438181, 6.740257273728243, 6.83535502377151, 6.840387607119267, 6.903786107148114, 6.7470542737859365, 6.872086857133689, 6.970452773814778, 6.867054273785934, 6.908818690495871, 6.920387607119266, 6.933720940452599, 6.890452773814781, 6.827054273785935, 6.822021690438178, 6.745289857075998, 6.962152023829202, 6.858753523800357, 6.920387607119266]"
PSO,U-Trap,150,2,2005,True,True,115,103,53,1.9433962264150944,,6.790322440423754,5.453173170629515,,"[0.0, 2.5422449367827293, 4.320112483807759, 5.320845756788336, 6.003777116484106, 6.609526337231996, 6.596193003898666, 6.787054273785935, 6.821355920637444, 6.752924837260842, 6.893720940452599, 6.790322440423754]"
PSO,U-Trap,150,2,2003,True,True,129,105,53,1.9811320754716981,,6.790322440423755,5.431797092895101,,"[0.0, 2.3499380716744676, 4.028630739265181, 5.146411575490152, 5.713888960540235, 6.562063567373573, 6.616323337289689, 6.580257273728241, 6.619591503927512, 6.702021690438179, 6.768688357104846, 6.735224690380487, 6.790322440423755]"
PSO,U-Trap,150,2,2004,True,True,255,191,53,3.6037735849056602,,6.747054273785936,6.11777104393675,,"[0.0, 2.049405848390304, 3.786335793528757, 4.99569106394678, 5.649057599780892, 6.29866506734473, 6.614558920579757, 6.611956523742671, 6.808688357104845, 6.800387607119269, 6.83535502377151, 6.755355023771511, 6.850452773814779, 6.908818690495869, 6.9020216904381755, 6.8137209404526, 6.787054273785934, 6.784624087275266, 6.823786107148113, 6.795355023771513, 6.92868835710484, 6.8537209404525985, 6.912086857133689, 6.792086857133691, 6.957119440481445, 6.747054273785936]"
PSO,U-Trap,150,2,2009,True,True,81,75,53,1.4150943396226414,,6.736989107090424,4.5406502014907195,,"[0.0, 1.4972474321614064, 3.3899106272865236, 4.591609484899821, 5.390095860134324, 6.219051877279017, 6.3920868571336955, 6.648860567431264, 6.736989107090424]"
PSO,U-Trap,150,2,2006,True,True,199,125,53,2.358490566037736,,6.850452773814782,6.050312603348451,,"[0.0, 2.3716714498308455, 4.573326347340127, 5.45713832174761, 6.02890244436666, 6.562990003956356, 6.736989107090421, 6.80038760711927, 6.7920868571336905, 6.8854201904670225, 6.848688357104844, 6.880387607119266, 6.853720940452599, 6.890452773814779, 6.957119440481444, 6.853720940452599, 6.893720940452598, 6.8620216904381754, 6.907054273785933, 6.850452773814782]"
PSO,U-Trap,150,3,3001,True,True,125,97,55,1.7636363636363637,,6.736989107090423,5.590030335910735,,"[0.0, 2.653120330964723, 4.419093241868359, 5.5261697141385495, 6.287983581532619, 6.531598205042597, 6.672259067460112, 6.698492857018305, 6.72692394039491, 6.766923940394908, 6.850452773814779, 6.736989107090423, 6.800387607119268]"
PSO,U-Trap,150,2,2008,True,True,191,153,53,2.8867924528301887,,6.742021690438179,5.980430334464732,,"[0.0, 2.4157920775578856, 4.284878471898579, 5.380323835042469, 6.227138027656726, 6.488860567431267, 6.535224690380489, 6.72038760711927, 6.731956523742666, 6.726258170594176, 6.75862319040933, 6.930452773814779, 6.880387607119267, 6.742021690438179, 6.8003876071192675, 6.8252898570759974, 6.747054273785939, 6.756193003898663, 6.862021690438178, 6.795355023771511]"
PSO,U-Trap,150,3,3002,True,True,99,81,55,1.4727272727272727,,6.830322440423755,4.988844713195032,,"[0.0, 2.422146773869052, 3.9835438092861706, 5.204700334393266, 5.792746864684672, 5.88423308710219, 6.4628596705653285, 6.5442383778688, 6.7636557737570895, 6.830322440423755]"
PSO,U-Trap,150,3,3005,True,True,151,101,55,1.8363636363636364,,6.818753523800359,5.689482257409088,,"[0.0, 2.539607411558326, 3.9052558230873387, 5.097012178595372, 5.787310237983145, 6.052496710856687, 6.328821561659772, 6.560280857579244, 6.799721837318537, 6.827054273785933, 6.822021690438177, 6.87208685713369, 6.813720940452601, 6.872086857133691, 6.935485357162536, 6.818753523800359]"
PSO,U-Trap,150,2,2007,True,True,311,247,53,4.660377358490566,,6.808688357104844,6.279249950105007,,"[0.0, 2.234720857624726, 4.012234157259435, 5.173744011957553, 5.845420190467028, 6.385183107535978, 6.519461170536487, 6.521225587246421, 6.66202169043818, 6.736989107090423, 6.720387607119268, 6.840387607119268, 6.740257273728242, 6.8169891070904205, 6.885420190467023, 6.885420190467023, 6.8537209404526, 6.688688357104848, 6.942021690438175, 6.938753523800355, 6.870322440423753, 6.8620216904381754, 6.930452773814777, 6.845420190467026, 6.920387607119266, 6.843655773757086, 6.808688357104844, 6.822021690438179, 6.8720868571336915, 6.925420190467022, 6.898753523800354, 6.933720940452599]"
PSO,U-Trap,150,3,3006,True,True,193,139,55,2.5272727272727273,,6.912086857133691,5.991887492145316,,"[0.0, 2.2320162853179197, 4.194242423114449, 5.460513237925456, 5.963013075461306, 6.134065361105443, 6.524493753884244, 6.6869239403949114, 6.795355023771514, 6.790322440423756, 6.784624087275266, 6.827054273785934, 6.9254201904670225, 6.917119440481444, 6.925420190467025, 6.912086857133689, 6.975485357162535, 6.920387607119268, 6.957119440481446, 6.912086857133691]"
PSO,U-Trap,150,3,3000,True,True,355,229,55,4.163636363636364,,6.776989107090422,6.374656471494535,,"[0.0, 2.475404161715893, 4.043931278672068, 5.233624693554197, 5.909540440077603, 6.187908392358215, 6.443827984083511, 6.665289857076003, 6.877119440481445, 6.755355023771512, 6.9621520238292005, 6.89045277381478, 6.9488186904958695, 6.970452773814778, 6.962152023829202, 6.845420190467026, 6.880387607119268, 6.853720940452601, 6.830322440423755, 6.885420190467022, 6.94705427378593, 6.782021690438178, 6.840387607119267, 6.837119440481449, 6.907054273785933, 6.885420190467024, 6.880387607119266, 6.872086857133689, 6.830322440423755, 6.776989107090422, 6.912086857133687, 6.912086857133688, 6.9171194404814464, 6.827054273785935, 6.885420190467023, 6.8537209404526]"
PSO,U-Trap,150,3,3009,True,True,93,79,55,1.4363636363636363,,6.740257273728242,4.899601068243708,,"[0.0, 2.1377749059980156, 3.985574026964421, 5.064214281671748, 5.672515031657321, 5.928599900649216, 6.291290753941937, 6.529526337232001, 6.646258170594177, 6.740257273728242]"
PSO,U-Trap,150,3,3007,True,True,143,103,55,1.8727272727272728,,6.840387607119268,5.758342332724172,,"[0.0, 2.70341520484464, 4.066360805731128, 5.314018781585208, 6.15507552384277, 6.3126458773944005, 6.688688357104847, 6.867054273785935, 6.885420190467023, 6.938753523800356, 6.840387607119268, 6.893720940452599, 6.925420190467022, 6.890452773814782, 6.8937209404526]"
PSO,U-Trap,150,3,3008,True,True,197,145,55,2.6363636363636362,,6.81698910709042,5.87548696073416,,"[0.0, 2.146183816984157, 3.7735134902493015, 5.093703823731748, 5.595914044032226, 5.944978952840749, 6.336728440308371, 6.4304946507501795, 6.5612255872464225, 6.659591503927509, 6.872086857133691, 6.9254201904670225, 6.943786107148113, 6.917119440481447, 6.893720940452599, 6.843655773757089, 6.922152023829204, 6.903786107148112, 6.92868835710484, 6.81698910709042]"
PSO,U-Trap,150,4,4001,True,True,93,77,53,1.4528301886792452,,6.790322440423752,4.8182620170527795,,"[0.0, 1.6813972637776728, 3.6548246187562548, 4.813397074167876, 5.603823900802718, 6.090708738011992, 6.408427690322798, 6.521891357047158, 6.6178270872175755, 6.790322440423752]"
PSO,U-Trap,150,4,4002,True,True,125,113,53,2.1320754716981134,,6.89045277381478,5.414994896345509,,"[0.0, 2.1693491133880247, 4.029306146383972, 4.950601420693428, 5.53649146433532, 6.342859670565334, 6.550494650750176, 6.65019210703273, 6.762990003956354, 6.832086857133692, 6.885420190467023, 6.79468925397078, 6.89045277381478]"
PSO,U-Trap,150,4,4000,True,True,167,79,53,1.490566037735849,,6.768688357104844,5.8811455885216635,,"[0.0, 2.0829903834021306, 4.520293100660553, 5.927269461575578, 6.214019293931265, 6.403395106975041, 6.596193003898666, 6.728688357104844, 6.7870542737859365, 6.7236557737570894, 6.902021690438175, 6.816989107090421, 6.928688357104841, 6.768688357104844, 6.82202169043818, 6.903786107148113, 6.853720940452601]"
PSO,U-Trap,150,3,3004,True,True,231,149,55,2.709090909090909,,6.885420190467024,6.19328696526792,,"[0.0, 2.5461500257563183, 4.359945324841114, 5.488990045955758, 6.069605803023621, 6.3340160387641715, 6.543525440366063, 6.7470542737859365, 6.853720940452601, 6.948818690495869, 6.902021690438175, 6.997119440481444, 6.875355023771509, 6.920387607119267, 6.848688357104844, 6.883655773757086, 6.843655773757088, 6.8537209404526, 6.938753523800357, 6.957119440481444, 7.0104527738147775, 6.893720940452599, 6.885420190467024, 6.936989107090419]"
PSO,U-Trap,150,4,4003,True,True,115,89,53,1.679245283018868,,6.880387607119266,5.336232899326259,,"[0.0, 2.0222663356828865, 4.031515718446745, 4.947971305199035, 5.93231138930815, 6.346793607003886, 6.654558920579756, 6.667892253913089, 6.803655773757087, 6.867054273785933, 6.880387607119265, 6.880387607119266]"
PSO,U-Trap,150,4,4004,True,True,67,61,53,1.150943396226415,,6.52830264769838,4.106229919027331,,"[0.0, 1.9291638893077117, 3.836962135098398, 4.732452344500701, 5.523034759881924, 6.193693656704203, 6.52830264769838]"
PSO,U-Trap,150,3,3003,True,True,519,253,55,4.6,,6.7636557737570895,6.49265729930108,,"[0.0, 2.341641982713034, 3.720671598380159, 5.206734613347638, 5.713846571258786, 5.94977801335004, 6.515527234097932, 6.5986231904093335, 6.749656670623024, 6.72038760711927, 6.805420190467025, 6.867054273785934, 6.8569891070904205, 6.960387607119266, 6.9254201904670225, 6.823786107148113, 6.830322440423755, 6.823786107148114, 6.885420190467024, 6.87208685713369, 6.877119440481449, 6.912086857133689, 6.840387607119267, 6.740257273728243, 6.875355023771509, 6.943786107148112, 6.885420190467021, 6.922152023829202, 6.811956523742663, 6.845420190467024, 6.907054273785933, 6.962152023829204, 6.793590607061574, 6.7837861071481145, 6.867054273785933, 6.822021690438178, 6.920387607119266, 6.7636557737570895, 6.93045277381478, 6.862021690438176, 6.818753523800359, 6.8252898570759974, 6.827054273785935, 6.867054273785933, 6.827054273785934, 6.845420190467024, 6.867054273785933, 6.867054273785933, 6.902021690438174, 6.862021690438176, 6.830322440423752, 6.845420190467023]"
PSO,U-Trap,150,4,4008,True,True,75,69,53,1.3018867924528301,,6.635355023771512,4.567361415424187,,"[0.0, 2.206997168076559, 4.021920150920133, 5.132645365048347, 5.846141940048758, 6.2069711080969165, 6.488860567431268, 6.635355023771512]"
PSO,U-Trap,150,5,5000,True,True,137,107,51,2.0980392156862746,,6.745289857075997,5.13941887056419,,"[0.0, 1.4691767774839746, 2.822032373394179, 4.411906122436503, 5.405749720308115, 5.507226484112358, 5.820409985082055, 6.176524038850334, 6.5478922539130915, 6.669656670623026, 6.713590607061575, 6.83208685713369, 6.830322440423754, 6.745289857075997]"
PSO,U-Trap,150,4,4007,True,True,157,119,53,2.2452830188679247,,6.843655773757087,5.52991918503206,,"[0.0, 1.793470105532735, 3.3681043336411944, 4.823823793844726, 5.451174523396516, 6.026693918866548, 6.3681947976305375, 6.483162214282779, 6.646923940394909, 6.738492857018308, 6.776989107090421, 6.745289857076001, 6.72692394039491, 6.80038760711927, 6.885420190467024, 6.843655773757087]"
PSO,U-Trap,150,4,4006,True,True,199,151,53,2.849056603773585,,6.778753523800356,5.907607682198943,,"[0.0, 2.201551782794182, 4.0384169460942525, 4.8990701703634105, 5.360717136960358, 6.253614190912581, 6.515248274231491, 6.705289857076003, 6.810452773814781, 6.805420190467025, 6.845420190467024, 6.903786107148113, 6.845420190467023, 6.925420190467022, 6.818753523800358, 6.8036557737570895, 6.890452773814781, 6.87535502377151, 6.875355023771509, 6.778753523800356]"
